"","player_name","pitch_type","meanxrelease","meanyrelease","meanspinrate","meanvelocity"
"335","Lawrence, Justin","SI",-2.81971496437055,4.45294536817102,2281.04988123515,95.1420427553444
"336","Leclerc, José","FF",-1.68272727272727,6.10891608391608,2639.01398601399,96.4583916083916
"337","Leiter Jr., Mark","FC",-1.45,5.64790476190476,2085.07619047619,87.3942857142857
"338","Leiter Jr., Mark","FF",-1.18636734693878,5.78959183673469,1948.61224489796,91.0897959183673
"339","Leiter Jr., Mark","SI",-1.50845849802372,5.66450592885375,1913.16205533597,90.9276679841897
"340","Lemoine, Jacob","SI",-1.06023529411765,6.36735294117647,2070.28235294118,93.1411764705882
"341","Leone, Dominic","FC",-2.38995495495496,5.82346846846847,2403.52702702703,91.3432432432433
"342","Leone, Dominic","FF",-2.38466887417219,5.82781456953642,2323.20860927152,95.546357615894
"343","Littell, Zack","FF",-1.89911458333333,6.33106770833333,2132.30989583333,94.47890625
"344","Llovera, Mauricio","SI",-2.15078125,5.40546875,2109.6484375,95.37578125
"345","Lorenzen, Michael","FC",-2.03917582417582,5.57862637362637,2494.9010989011,90.493956043956
"346","Lorenzen, Michael","FF",-1.94318181818182,5.58318181818182,2441.0625,94.7105113636364
"347","Lorenzen, Michael","SI",-1.8757908847185,5.59471849865952,2256.55495978552,93.8128686327078
"348","Loáisiga, Jonathan","SI",-1.93137214137214,5.51126819126819,2317.38461538462,98.047817047817
"349","Lugo, Seth","FF",-0.858730158730159,5.65377777777778,2243.37142857143,94.4101587301587
"350","Lugo, Seth","SI",-0.882689075630252,5.46575630252101,2317.93277310924,94.4197478991597
"351","Lyles, Jordan","FF",-1.62986301369863,6.11860906217071,2203.84826132771,91.7586933614331
"352","Lyles, Jordan","SI",-1.61590822179732,6.04562141491396,2096.9464627151,90.7814531548757
"353","Lynn, Lance","FC",-3.34843930635838,5.48219653179191,2608.40077071291,88.8094412331407
"354","Lynn, Lance","FF",-3.21798056155508,5.56274298056155,2442.91144708423,92.938120950324
"355","Lynn, Lance","SI",-3.19992337164751,5.52295019157088,2317.31034482759,91.5444444444445
"356","López, Jorge","SI",-2.13268376068376,5.80528205128205,1990.21367521368,97.6547008547008
"357","López, Pablo","FC",-2.09078014184397,5.51251773049645,2226.71631205674,88.7734042553192
"358","López, Pablo","FF",-2.10798932384342,5.44405693950178,2196.85676156584,93.5532918149466
"359","López, Pablo","SI",-2.14814345991561,5.4542194092827,1999.14345991561,93.3881856540084
"360","López, Reynaldo","FF",-1.57278597785978,5.81439114391144,2248.72509225092,97.0540590405904
"361","Machado, Andrés","FF",-1.70454248366013,5.52519607843137,2112.92483660131,95.6467320261438
"362","Machado, Andrés","SI",-1.8252380952381,5.39824404761905,2038.3630952381,95.0482142857143
"363","Mahle, Tyler","FC",-1.90977443609023,5.42661654135338,2395.47744360902,85.5315789473684
"364","Mahle, Tyler","FF",-1.84144036697248,5.61664220183486,2293.08348623853,93.213119266055
"365","Manning, Matt","FF",-1.81339882121807,5.70292730844794,2054.6463654224,93.2495088408644
"366","Manoah, Alek","FF",-2.32985130111524,5.94542750929368,2369.27881040892,93.8605018587361
"367","Manoah, Alek","SI",-2.34964240102171,5.89938697318008,2196.24648786718,93.2938697318008
"368","Marinaccio, Ron","FF",-3.03465671641791,5.33477611940299,2324.98507462687,94.6226865671642
"369","Marte, José","FC",-2.318515625,5.532109375,2459.4765625,89.37421875
"370","Marte, José","FF",-1.9448623853211,5.79211009174312,2355.33027522936,96.5311926605505
"371","Marte, Yunior","FF",-1.34385650224215,5.61551569506726,2411.92825112108,97.7520179372197
"372","Marte, Yunior","SI",-1.56630363036304,5.46778877887789,2327.19141914191,96.896699669967
"373","Martin, Chris","FC",-3.03860294117647,6.10764705882353,2158.19117647059,91.6345588235294
"374","Martin, Chris","FF",-2.7875,6.15293956043956,2181.68956043956,95.2604395604396
"375","Martin, Corbin","FF",-1.99297872340426,5.79702127659574,2303.70638297872,94.0123404255319
"376","Martin, Davis","FF",-1.76240663900415,6.25533195020747,2355.66182572614,94
"377","Martinez, Nick","FC",-1.93534426229508,5.99901639344262,2380.2131147541,88.5740983606557
"378","Martinez, Nick","FF",-1.89551876379691,6.01256070640177,2336.53642384106,93.3958057395143
"379","Martinez, Nick","SI",-1.7608,6.03592,2347.244,93.2656
"380","Martinez, Seth","FF",-2.36525,4.60375,2192.3,91.887
"381","Martinez, Seth","SI",-2.25517543859649,4.6728947368421,2140.63157894737,90.9368421052632
"382","Martínez, Adrián","SI",-2.35906066536204,5.5666927592955,2157.02544031311,93.8093933463797
"383","Maton, Phil","FF",-1.43409090909091,5.30164502164502,2487.27489177489,90.9831168831169
"384","May, Dustin","FC",-2.37871287128713,5.20188118811881,2461.60396039604,92.6663366336634
"385","May, Dustin","FF",-2.16454545454545,5.41663636363636,2356.14545454545,98.0681818181818
"386","May, Dustin","SI",-2.38948529411765,5.05205882352941,2327.51470588235,97.2580882352941
"387","May, Trevor","FF",-1.19959677419355,5.67560483870968,2295.64919354839,96.0504032258064
"388","Mayers, Mike","FF",-1.95199017199017,5.59378378378378,2294.65847665848,93.5395577395577
"389","McCullers Jr., Lance","SI",-1.28935483870968,5.38811827956989,2106.40860215054,93.0822580645161
"390","McHugh, Collin","FC",-2.21540697674419,5.43951550387597,2510.91085271318,88.9003875968992
"391","McKenzie, Triston","FF",-1.85010862619808,6.48842172523962,2312.63642172524,92.4985942492013
"392","Medina, Adonis","SI",-2.646,5.59472,2287,93.4656
"393","Megill, Trevor","FF",-1.26607058823529,6.49818823529412,2445.36235294118,98.0515294117647
"394","Megill, Tylor","FF",-1.87616071428571,5.86167410714286,2171.15178571429,95.7174107142857
"395","Melancon, Mark","FC",-2.52210144927536,6.33721014492754,2266.23913043478,90.8871376811594
"396","Merryweather, Julian","FF",-1.68602803738318,6.04822429906542,2285.67757009346,97.2700934579439
"397","Middleton, Keynan","FF",-2.13333333333333,5.90058333333333,2362.825,95.0791666666667
"398","Mikolas, Miles","FF",-2.0126783625731,6.58913450292398,2292.35906432749,93.513918128655
"399","Mikolas, Miles","SI",-2.0747,6.50544285714286,2231.61285714286,92.9588571428571
"400","Mills, Alec","SI",-2.94433628318584,5.76690265486726,2180.54867256637,88.4628318584071
"401","Mills, Wyatt","FF",-3.46623711340206,3.6101030927835,2014.13917525773,91.8628865979381
"402","Mills, Wyatt","SI",-3.50176470588235,3.34613445378151,1845.26890756303,91.181512605042
"403","Montas, Frankie","FC",-1.18766169154229,6.02238805970149,2397.06965174129,89.4850746268657
"404","Montas, Frankie","FF",-1.08021084337349,6.07772590361446,2356.32078313253,96.0893072289157
"405","Montas, Frankie","SI",-1.08554474708171,6.08943579766537,2242.56225680934,95.6081712062257
"406","Montero, Rafael","FF",-1.39663983903421,5.17659959758551,2334.86921529175,96.4102615694165
"407","Montero, Rafael","SI",-1.52292,5.13272,2232.876,95.9016
"408","Moreta, Dauri","FF",-0.922153392330384,5.85501474926254,2265.54572271386,95.9356932153392
"409","Morgan, Eli","FF",-0.265281306715064,5.79744101633394,2267.64246823956,92.1076225045372
"410","Moronta, Reyes","FF",-1.12771260997067,5.44709677419355,2350.84457478006,95.3102639296188
"411","Morris, Cody","FC",-1.89277777777778,6.00690476190476,2329.16666666667,88.1515873015873
"412","Morris, Cody","FF",-1.96838888888889,5.877,2500.12222222222,94.6138888888889
"413","Morton, Charlie","FC",-2.40475836431227,5.3696282527881,2550.9405204461,88.3684014869888
"414","Morton, Charlie","FF",-2.28547248182762,5.4868743509865,2374.11214953271,94.920041536864
"415","Morton, Charlie","SI",-2.30565495207668,5.40709265175719,2192.03194888179,94.6872204472843
"416","Murfee, Penn","FF",-3.85554761904762,4.24135714285714,2275.6119047619,88.997380952381
"417","Musgrove, Joe","FC",-1.55225045372051,6.41825771324864,2581.21778584392,90.0965517241379
"418","Musgrove, Joe","FF",-1.55202941176471,6.37102941176471,2559.32058823529,92.9338235294118
"419","Musgrove, Joe","SI",-1.56213541666667,6.47192708333333,2435.64583333333,92.3744791666667
"420","Muñoz, Andrés","FF",-1.91236263736264,5.29296703296703,2291.95879120879,100.196978021978
"421","Márquez, Germán","FF",-2.16982269503546,5.9913829787234,2138.19739952719,95.5618203309693
"422","Márquez, Germán","SI",-2.22702034883721,5.93619186046512,2111.24709302326,95.131976744186
"423","Nance, Tommy","SI",-1.36791666666667,6.24458333333333,2326.47685185185,94.1634259259259
"424","Nelson, Nick","FF",-2.32321083172147,5.82537717601547,1968.52998065764,96.2624758220503
"425","Nelson, Ryne","FF",-0.323181818181818,6.03664772727273,2198.88636363636,94.7982954545455
"426","Neris, Hector","FF",-1.77028915662651,5.83421686746988,2448.24578313253,94.2840963855422
"427","Neris, Hector","SI",-1.86215596330275,5.87880733944954,2350.51834862385,94.5233944954128
